,지점명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
7694,세븐일레븐 문정그린점,서울 송파구 문정동 111-7,127.1325207,37.48645611,B,1171010800,서울특별시,송파구,문정동,H,1171064600,서울특별시,송파구,장지동
7695,CU 송파테라타워점,서울 송파구 문정동 202-1,127.1206921,37.48749514,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7696,CU 문정테라타워점,서울 송파구 문정동 343,127.120541,37.484944,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7697,CU 문정한스바이오메드점,서울 송파구 문정동 508,127.1155836,37.48631271,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7698,세븐일레븐 문정대성점,서울 송파구 문정동 52-9,127.1226736,37.48726656,B,1171010800,서울특별시,송파구,문정동,H,1171064100,서울특별시,송파구,문정1동
7699,세븐일레븐 문정공원점,서울 송파구 문정동 63-9,127.1260085,37.485399,B,1171010800,서울특별시,송파구,문정동,H,1171064100,서울특별시,송파구,문정1동
7700,GS25 GS25문정아르페온,서울 송파구 문정동640번지,127.1154851,37.48603265,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7701,GS25 GS25문정현대A동점,서울 송파구 문정동644-2번지,127.1194063,37.48528698,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7702,GS25 GS25문정현대C동점,서울 송파구 문정동644-2번지,127.1194063,37.48528698,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7703,GS25 GS25송파가락점,"서울 송파구 문정로 149, 1층 101호 (가락동 180-6)",127.1360203,37.49286125,B,1171010700,서울특별시,송파구,가락동,H,1171063200,서울특별시,송파구,가락2동
7704,GS25 GS25문정중앙점,"서울 송파구 문정로 4길10-30, 1층(문정1동 61-7)",127.1245939,37.48550568,B,1171010800,서울특별시,송파구,문정동,H,1171064100,서울특별시,송파구,문정1동
7705,GS25 GS25풍납한울점,서울 송파구 바람드리9길2(풍납1동 87-5),127.1185857,37.5378577,B,1171010300,서울특별시,송파구,풍납동,H,1171051000,서울특별시,송파구,풍납1동
7706,GS25 GS25풍납파크점,"서울 송파구 바람드리길60, 1층 (풍납동 479)",127.122174,37.53677608,B,1171010300,서울특별시,송파구,풍납동,H,1171051000,서울특별시,송파구,풍납1동
7707,GS25 GS25S9삼전역점,"서울 송파구 백제고분로 187 (잠실동 250-5, 파크인-수)",127.0877575,37.50478043,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7708,GS25 GS25잠실우성점,"서울 송파구 백제고분로 18길29, 102호 (잠실동, 102호,103호,104호)",127.0840078,37.5024898,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7709,GS25 GS25잠실한강3호점,"서울 송파구 백제고분로 2, 잠실동, 잠실대교 하부 왼편 (잠실동 1-2)",127.0765072,37.51920917,B,1171010100,서울특별시,송파구,잠실동,H,1171067000,서울특별시,송파구,잠실2동
7710,GS25 GS25잠실한강4호점,"서울 송파구 백제고분로 2, 잠실동, 잠실안내센터 게이트볼장 앞 (잠실동 1-2)",127.0765072,37.51920917,B,1171010100,서울특별시,송파구,잠실동,H,1171067000,서울특별시,송파구,잠실2동
7711,GS25 GS25잠실한강1호점,"서울 송파구 백제고분로 2, 잠실동,신천나들목 주차장 우측 앞쪽 (잠실동 1-2)",127.0765072,37.51920917,B,1171010100,서울특별시,송파구,잠실동,H,1171067000,서울특별시,송파구,잠실2동
7712,GS25 GS25잠실한강2호점,"서울 송파구 백제고분로 2, 잠실동,트랙구장 왼편 (잠실동 1-2)",127.0765072,37.51920917,B,1171010100,서울특별시,송파구,잠실동,H,1171067000,서울특별시,송파구,잠실2동
7713,GS25 GS25삼전나루점,"서울 송파구 백제고분로 21길34, 1층(삼전동 16)",127.0914121,37.50653859,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
7714,미니스톱 삼전점,서울 송파구 백제고분로 22길 9,127.08925,37.50295377,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
7715,GS25 GS25삼전공원점,"서울 송파구 백제고분로 232, 1층 102호 (삼전동 49-4, 남양빌딩)",127.0922034,37.5028323,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
7716,GS25 GS25삼전희망점,서울 송파구 백제고분로 27길11(삼전동 99-11),127.0928092,37.50417953,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
7717,GS25 GS25삼전학교점,"서울 송파구 백제고분로 28길41, 1층 코너(삼전동 69-13)",127.0909679,37.4993177,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
7718,GS25 GS25송파삼전점,"서울 송파구 백제고분로 32길32, 101(101호102동) (삼전동 168-15, 석류빌라트)",127.0946055,37.49966096,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
7719,세븐일레븐 석촌3호점,서울 송파구 백제고분로 354 동일빌딩,127.1056227,37.50426808,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7720,GS25 GS25석촌희망점,"서울 송파구 백제고분로 39길25, 1층(석촌동 165-14, 우련빌딩)",127.1038437,37.50643518,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7721,GS25 GS25송파센타점,"서울 송파구 백제고분로 41길9, 1층(송파1동 17-10)",127.1080904,37.50695385,B,1171010400,서울특별시,송파구,송파동,H,1171058000,서울특별시,송파구,송파1동
7722,GS25 GS25송파제일점,"서울 송파구 백제고분로 423, 1층 (송파동 47-3, 영동빌딩)",127.1109631,37.5088767,B,1171010400,서울특별시,송파구,송파동,H,1171058000,서울특별시,송파구,송파1동
7723,GS25 GS25송파세원점,"서울 송파구 백제고분로 42길24, 1층 (송파동 93)",127.1106969,37.50461269,B,1171010400,서울특별시,송파구,송파동,H,1171058000,서울특별시,송파구,송파1동
7724,GS25 GS25송파나루점,"서울 송파구 백제고분로 45길34, 1층 코너(송파1동 56-1)",127.1080233,37.51069274,B,1171010400,서울특별시,송파구,송파동,H,1171058000,서울특별시,송파구,송파1동
7725,GS25 GS25한양나누리점,"서울 송파구 백제고분로 46길32-28, 1층 일부 (송파동 118-10)",127.1133797,37.50634484,B,1171010400,서울특별시,송파구,송파동,H,1171058000,서울특별시,송파구,송파1동
7726,미니스톱 방이본점,서울 송파구 백제고분로 48길 10,127.1142596,37.51133429,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7727,GS25 GS25방이시장점,서울 송파구 백제고분로 48길38 (방이동 122-7),127.1170088,37.51032764,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7728,GS25 GS25올림픽점,서울 송파구 백제고분로 509(방이2동 51-11),127.1151795,37.51581944,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7729,CU 풍납풍성로점,"서울특별시 송파구 풍성로 6길 15,  (풍납동, 신동아) 101동",127.1146201,37.53351202,B,1171010300,서울특별시,송파구,풍납동,H,1171052000,서울특별시,송파구,풍납2동
7730,CU 송파한화2호점,"서울특별시 송파구 충민로 5, (송파한화오벨리스크) 1층 123호",127.1196364,37.48012559,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7731,CU 송파웍스점,"서울특별시 송파구 충민로 52, 가든파이브웍스  (문정동) B1층 1동 BF1063호",127.1229651,37.47779853,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7732,세븐일레븐 풍납점,서울특별시 송파구 토성로 40(풍납동),127.1146416,37.5297728,B,1171010300,서울특별시,송파구,풍납동,H,1171052000,서울특별시,송파구,풍납2동
7733,CU 풍납중앙점,"서울특별시 송파구 풍성로 25길 27, (풍납동)",127.120906,37.53587462,B,1171010300,서울특별시,송파구,풍납동,H,1171051000,서울특별시,송파구,풍납1동
7734,미니스톱 풍납대동점,"서울특별시 송파구 풍성로 41, 1층",127.1170307,37.53442209,B,1171010300,서울특별시,송파구,풍납동,H,1171051000,서울특별시,송파구,풍납1동
7735,GS25 GS25잠실월드점,"서울 송파구 올림픽로 35가길9, 130호 (잠실6동 11-4, 잠실푸르지오월드마크켄달스퀘어)",127.1054065,37.51671908,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7736,세븐일레븐 광고회관점,서울 송파구 올림픽로 35길141 137 한국광고문화회관,127.0996468,37.5159275,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7737,GS25 GS25올림픽공원점,"서울 송파구 올림픽로 424 (방이2동 88, 올림픽공원)",127.1157934,37.52035635,B,1171011100,서울특별시,송파구,방이동,H,1171056600,서울특별시,송파구,오륜동
7738,GS25 GS25올림픽2호점,"서울 송파구 올림픽로 424 (방이2동 88, 올림픽공원)",127.1157934,37.52035635,B,1171011100,서울특별시,송파구,방이동,H,1171056600,서울특별시,송파구,오륜동
7739,미니스톱 올림픽공원점,서울 송파구 올림픽로 424 올림픽공원 내 평화의광장,127.1157934,37.52035635,B,1171011100,서울특별시,송파구,방이동,H,1171056600,서울특별시,송파구,오륜동
7740,미니스톱 풍납점,서울 송파구 올림픽로 47길 19 오성빌딩,127.116695,37.52833745,B,1171010300,서울특별시,송파구,풍납동,H,1171052000,서울특별시,송파구,풍납2동
7741,GS25 GS25잠실행운점,"서울 송파구 올림픽로 76, 102호 (잠실동 175-6, 잠실J타워)",127.0791803,37.51156202,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7742,미니스톱 신천아이파크점,서울 송파구 올림픽로 8길 20 잠실아이파크오피스텔 117호(잠실동),127.080093,37.51000128,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7743,CU 성내역점,서울 송파구 올림픽로35길 104 장미전철상가 110호,127.099306,37.51981748,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7744,GS25 GS25S9종합운동장역점,"서울 송파구 올림픽로지하 23, 9호선 종합운동장역 역사 (잠실동 122)",127.073351,37.51096686,B,1171010100,서울특별시,송파구,잠실동,H,1171072000,서울특별시,송파구,잠실7동
7745,GS25 GS25S8몽촌토성역점,"서울 송파구 올림픽로지하 383, 신천동 8호선 지하철 역사 (신천동 19)",127.112432,37.51761899,B,1171010200,서울특별시,송파구,신천동,H,1171069000,서울특별시,송파구,잠실4동
7746,GS25 GS25송파위례점,"서울 송파구 위례광장로 121 (장지동 901, 위례24단지)",127.1382171,37.4768293,B,1171010900,서울특별시,송파구,장지동,H,1171064700,서울특별시,송파구,위례동
7747,GS25 GS25방이삼형점,"서울 송파구 백제고분로 50길4, 1층 (방이동 149-13, 삼형빌딩)",127.1152657,37.51426125,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7748,GS25 GS25잠실타워점,"서울 송파구 백제고분로 69, 1층(잠실본동 175, 애플타워)",127.0790459,37.51053377,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7749,GS25 GS25신천점,서울 송파구 백제고분로 7길30(잠실본동 189),127.0821886,37.51067533,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7750,GS25 GS25신천스타점,"서울 송파구 백제고분로 9길5, 1층 (잠실본동 195-6, 동남빌딩)",127.0796594,37.50938519,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7751,GS25 GS25엠스테이트A동점,"서울 송파구 법원로 114, A동 110호 (문정동 643-1, 엠스테이트)",127.1210143,37.48605583,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7752,GS25 GS25엠스테이트B동점,"서울 송파구 법원로 114, B동 120호 (문정동 643-1, 엠스테이트)",127.1210143,37.48605583,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7753,미니스톱 송파문정역점,"서울 송파구 법원로 114, E동-B178호",127.1210143,37.48605583,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7754,GS25 GS25문정비지니스A동점,"서울 송파구 법원로 11길25, A동 120호 (문정동 645, 문정비지니스)",127.1162329,37.48494795,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7755,GS25 GS25문정비지니스B동점,"서울 송파구 법원로 11길25, B동 130호 (문정동 645, 문정비지니스)",127.1162329,37.48494795,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7756,GS25 GS25문정비지니스C동점,"서울 송파구 법원로 11길25, C동 118호 (문정동 645, 문정비지니스)",127.1162329,37.48494795,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7757,GS25 GS25문정SK1호점,"서울 송파구 법원로 128, 지하1층 B동 G115호 (문정동 642-3)",127.1204734,37.48686277,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
