,병원분류명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
4574,의원,서울특별시 서초구 강남대로 605 세양21세기 휴먼TOWER 1202호 일부 (잠원동),127.0191613,37.5157514,B,1165010600,서울특별시,서초구,잠원동,H,1165054000,서울특별시,서초구,잠원동
4575,의원,서울특별시 강남구 테헤란로 139-1 (역삼동),127.0346735,37.50054882,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
4576,의원,서울특별시 강남구 강남대로 446 (역삼동 6층일부),127.0259481,37.50238911,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
4577,의원,서울특별시 송파구 백제고분로 204 (삼전동 5층),127.0892367,37.50374941,B,1171010600,서울특별시,송파구,삼전동,H,1171061000,서울특별시,송파구,삼전동
4578,의원,서울특별시 서초구 강남대로 439 유화빌딩 5층 (서초동),127.0253688,37.50154229,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
4579,의원,서울특별시 강남구 도산대로 108 910층 (논현동 렉스타워),127.0206559,37.51619183,B,1168010800,서울특별시,강남구,논현동,H,1168052100,서울특별시,강남구,논현1동
4580,의원,서울특별시 중구 명동9길 21 4층 (명동1가 포커스빌딩),126.9845431,37.56476544,B,1114012600,서울특별시,중구,명동1가,H,1114055000,서울특별시,중구,명동
4581,치과의원,서울특별시 서초구 사평대로 368 중앙화촌빌딩 3 4층일부층 (서초동),127.0235193,37.50378798,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
4582,의원,서울특별시 성북구 보문로 180 외 1동 (삼선동4가 지하1 지상23458910층),127.015478,37.59024195,B,1129011400,서울특별시,성북구,삼선동4가,H,1129055500,서울특별시,성북구,삼선동
4583,의원,서울특별시 중구 퇴계로 182 9층 (필동1가 선일빌딩),126.9919641,37.56084865,B,1114013700,서울특별시,중구,필동1가,H,1114057000,서울특별시,중구,필동
4584,치과의원,서울특별시 강남구 학동로 342 에스케이 허브블루 4층 401호 (논현동),127.0408571,37.51675051,B,1168010800,서울특별시,강남구,논현동,H,1168053100,서울특별시,강남구,논현2동
4585,의원,서울특별시 강남구 강남대로 432 605호 (역삼동 점프밀라노),127.0264784,37.50126631,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
4586,의원,서울특별시 강남구 도산대로 328 6층 (논현동),127.0379672,37.52240221,B,1168010800,서울특별시,강남구,논현동,H,1168053100,서울특별시,강남구,논현2동
4587,한의원,서울특별시 영등포구 여의공원로 13 한국방송공사 자료동 3층 (여의도동),126.9167191,37.5259689,B,1156011000,서울특별시,영등포구,여의도동,H,1156054000,서울특별시,영등포구,여의동
4588,치과의원,서울특별시 강남구 압구정로34길 11 (신사동),127.0309738,37.52736508,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
4589,의원,서울특별시 동작구 동작대로 21 5층 (사당동 양지빌딩),126.9813637,37.47848135,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
4590,치과의원,서울특별시 강남구 도산대로49길 10,127.0374318,37.52353253,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
4591,의원,서울특별시 동작구 남부순환로 2057 3층 (사당동),126.9773574,37.47688406,B,1159010700,서울특별시,동작구,사당동,H,1159062000,서울특별시,동작구,사당1동
4592,의원,서울특별시 구로구 가마산로 215 용평빌딩 4층 일부호 (구로동),126.8849066,37.49370038,B,1153010200,서울특별시,구로구,구로동,H,1153053000,서울특별시,구로구,구로2동
4593,치과의원,서울특별시 강남구 언주로133길 32 (논현동),127.0324999,37.51612601,B,1168010800,서울특별시,강남구,논현동,H,1168053100,서울특별시,강남구,논현2동
4594,의원,서울특별시 서초구 강남대로 423 7층 (서초동 한승빌딩),127.0258162,37.50030962,B,1165010800,서울특별시,서초구,서초동,H,1165053100,서울특별시,서초구,서초4동
4595,의원,서울특별시 동대문구 망우로 60 2층 (휘경동),127.0600279,37.58919598,B,1123010900,서울특별시,동대문구,휘경동,H,1123073000,서울특별시,동대문구,휘경2동
4596,의원,서울특별시 강남구 강남대로 616 신사미타워 4층 (신사동),127.0197982,37.51685602,B,1168010700,서울특별시,강남구,신사동,H,1168051000,서울특별시,강남구,신사동
4597,의원,서울특별시 서초구 강남대로 605 세양21세기 휴먼TOWER 1202호 일부 (잠원동),127.0191613,37.5157514,B,1165010600,서울특별시,서초구,잠원동,H,1165054000,서울특별시,서초구,잠원동
4598,의원,서울특별시 송파구 송파대로 155 NH송파농협 3층 (문정동),127.1226807,37.48408107,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
4599,치과의원,서울특별시 서초구 방배로 141 극동빌딩 2층 (방배동),126.9941385,37.48642237,B,1165010100,서울특별시,서초구,방배동,H,1165060000,서울특별시,서초구,방배1동
4600,의원,서울특별시 광진구 광나루로56길 63,127.0962052,37.53673383,B,1121510300,서울특별시,광진구,구의동,H,1121587000,서울특별시,광진구,구의3동
4601,의원,서울특별시 강서구 화곡로 142 2층 201호 (화곡동 메가박스),126.8375833,37.54056568,B,1150010300,서울특별시,강서구,화곡동,H,1150054000,서울특별시,강서구,화곡1동
4602,의원,서울특별시 강동구 천호대로 1099 5층 502호 (천호동),127.1341204,37.53576104,B,1174010900,서울특별시,강동구,천호동,H,1174062000,서울특별시,강동구,천호3동
4603,의원,서울특별시 강동구 양재대로 1473 희헌타워 5층 (길동),127.1395888,37.53751219,B,1174010500,서울특별시,강동구,길동,H,1174068500,서울특별시,강동구,길동
4604,의원,서울특별시 중랑구 망우로 305 3층 (상봉동),127.0861455,37.5969077,B,1126010200,서울특별시,중랑구,상봉동,H,1126058000,서울특별시,중랑구,상봉1동
4605,의원,서울특별시 영등포구 당산로 34 3층 303호 (문래동3가 로데오왁상가),126.8964944,37.51746186,B,1156012100,서울특별시,영등포구,문래동3가,H,1156060500,서울특별시,영등포구,문래동
4606,의원,서울특별시 강동구 양재대로 1339 (성내동),127.1351483,37.52597076,B,1174010800,서울특별시,강동구,성내동,H,1174066000,서울특별시,강동구,성내3동
4607,의원,서울특별시 은평구 연서로 146 수메디컬빌딩 6층 (대조동),126.9167875,37.61104041,B,1138010500,서울특별시,은평구,구산동,H,1138056000,서울특별시,은평구,구산동
4608,의원,서울특별시 노원구 공릉로46길 3 302호 (공릉동 평화타운),127.0791433,37.6271642,B,1135010300,서울특별시,노원구,공릉동,H,1135060000,서울특별시,노원구,공릉2동
4609,치과의원,서울특별시 광진구 자양로 286 (구의동),127.0919141,37.55121793,B,1121510300,서울특별시,광진구,구의동,H,1121586000,서울특별시,광진구,구의2동
4610,치과의원,서울특별시 노원구 한글비석로 384 대호프라자 302호 304호 (중계동),127.0732394,37.65980886,B,1135010600,서울특별시,노원구,중계동,H,1135062400,서울특별시,노원구,중계4동
4611,의원,서울특별시 영등포구 선유로 63 301-2호 (문래동6가 동신타워),126.8890481,37.51965355,B,1156012400,서울특별시,영등포구,문래동6가,H,1156060500,서울특별시,영등포구,문래동
4612,의원,서울특별시 강북구 도봉로 209 (미아동 성은빌딩),127.0254885,37.62721953,B,1130510100,서울특별시,강북구,미아동,H,1130553500,서울특별시,강북구,미아동
4613,의원,서울특별시 광진구 광나루로56길 63 310호 (구의동),127.0961607,37.53678879,B,1121510300,서울특별시,광진구,구의동,H,1121587000,서울특별시,광진구,구의3동
4614,의원,서울특별시 은평구 통일로 741 신흥빌딩 5층 (대조동),126.9283438,37.6114918,B,1138010600,서울특별시,은평구,대조동,H,1138057000,서울특별시,은평구,대조동
4615,치과의원,서울특별시 강북구 삼양로19길 206 4층 (미아동),127.0154908,37.61942682,B,1130510100,서울특별시,강북구,미아동,H,1130557500,서울특별시,강북구,삼각산동
4616,의원,서울특별시 강남구 선릉로 227 (도곡동 진달래아파트상가 301호-1),127.0527375,37.49583888,B,1168011800,서울특별시,강남구,도곡동,H,1168065600,서울특별시,강남구,도곡2동
4617,의원,서울특별시 강남구 학동로 342 (논현동 301 301-1호),127.0405911,37.51668395,B,1168010800,서울특별시,강남구,논현동,H,1168053100,서울특별시,강남구,논현2동
4618,한의원,서울특별시 영등포구 양평로22길 14 (양평동4가),126.8949441,37.53885387,B,1156012800,서울특별시,영등포구,양평동4가,H,1156062000,서울특별시,영등포구,양평2동
4619,치과의원,서울특별시 동대문구 왕산로 4 (신설동),127.0240989,37.57565522,B,1123010100,서울특별시,동대문구,신설동,H,1123053600,서울특별시,동대문구,용신동
4620,의원,서울특별시 강남구 도산대로 420 청담스퀘어 311호 일부 312호 A동 (청담동),127.0420831,37.52305467,B,1168010400,서울특별시,강남구,청담동,H,1168056500,서울특별시,강남구,청담동
4621,의원,서울특별시 종로구 종로 120 3층 (종로3가 동영타워),126.9909172,37.57006757,B,1111015600,서울특별시,종로구,종로3가,H,1111061500,서울특별시,종로구,종로1.2.3.4가동
4622,의원,서울특별시 용산구 한남대로21길 17 신화빌딩 3층 (한남동),127.0065176,37.53415206,B,1117013100,서울특별시,용산구,한남동,H,1117068500,서울특별시,용산구,한남동
4623,치과의원,서울특별시 강남구 봉은사로 108 9층 (역삼동),127.0255915,37.50453358,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
4624,의원,서울특별시 강남구 테헤란로 105 8층 (역삼동 A타워 ),127.0285297,37.49863673,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
4625,의원,서울특별시 강서구 화곡로 157 301 302호 (화곡동),126.8391064,37.54157688,B,1150010300,서울특별시,강서구,화곡동,H,1150056000,서울특별시,강서구,화곡3동
4626,의원,서울특별시 서초구 효령로 279 삼경빌딩  2 6층 (서초동),127.0147665,37.48494033,B,1165010800,서울특별시,서초구,서초동,H,1165053000,서울특별시,서초구,서초3동
4627,의원,서울특별시 송파구 올림픽로 114 (잠실동),127.0831878,37.51139074,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
4628,의원,서울특별시 서대문구 통일로 433 7층8층 (홍제동 조이빌딩),126.9450873,37.58759209,B,1141011100,서울특별시,서대문구,홍제동,H,1141062000,서울특별시,서대문구,홍제1동
4629,의원,서울특별시 중구 을지로 255 6층 (을지로6가 제일은행빌딩),127.0066012,37.56644933,B,1114014800,서울특별시,중구,을지로6가,H,1114059000,서울특별시,중구,광희동
4630,의원,서울특별시 마포구 양화로 152 8층 (동교동 대화빌딩),126.9228923,37.55582501,B,1144012100,서울특별시,마포구,동교동,H,1144066000,서울특별시,마포구,서교동
4631,의원,서울특별시 강남구 테헤란로 528 슈페리어타워 4층 (대치동),127.0620024,37.50809527,B,1168010600,서울특별시,강남구,대치동,H,1168061000,서울특별시,강남구,대치2동
4632,의원,서울특별시 강남구 선릉로 803 6층 (신사동),127.038965,37.52393395,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
4633,의원,서울특별시 강남구 도산대로 335 J MEDI TOWER 11~12층 (신사동),127.0385168,37.52339349,B,1168010700,서울특별시,강남구,신사동,H,1168054500,서울특별시,강남구,압구정동
4634,한의원,서울특별시 강남구 삼성로 571 (삼성동 경산빌딩 7층),127.0532106,37.51234869,B,1168010500,서울특별시,강남구,삼성동,H,1168059000,서울특별시,강남구,삼성2동
4635,의원,서울특별시 동작구 상도로 246 더라함 3층 (상도동),126.9457435,37.50474491,B,1159010200,서울특별시,동작구,상도동,H,1159054000,서울특별시,동작구,상도2동
4636,치과의원,서울특별시 서초구 효령로55길 23 2층 (서초동),127.0155583,37.48544167,B,1165010800,서울특별시,서초구,서초동,H,1165053000,서울특별시,서초구,서초3동
4637,의원,서울특별시 성동구 성수일로6길 53 유원지식산업센터 2층 (성수동2가),127.0557894,37.54421467,B,1120011500,서울특별시,성동구,성수동2가,H,1120069000,서울특별시,성동구,성수2가3동
4638,의원,서울특별시 강남구 논현로 98 문화빌딩 2층 (개포동),127.0933235,37.51248599,B,1171010100,서울특별시,송파구,잠실동,H,1171068000,서울특별시,송파구,잠실3동
4639,치과의원,서울특별시 강서구 마곡중앙6로 45 405호 (마곡동 리더스퀘어마곡),126.8327228,37.56062951,B,1150010500,서울특별시,강서구,마곡동,H,1150060300,서울특별시,강서구,가양1동
4640,병원,서울특별시 강동구 천호대로 1044 (성내동),127.1277275,37.53694663,B,1174010800,서울특별시,강동구,성내동,H,1174065000,서울특별시,강동구,성내2동
4641,의원,서울특별시 동대문구 사가정로 80 답십리 뉴타운 카운티 에비뉴 306~309호 (답십리동),127.0549266,37.57522379,B,1123010400,서울특별시,동대문구,전농동,H,1123056000,서울특별시,동대문구,전농1동
4642,의원,서울특별시 중구 필동로 14 대평빌딩 3층 (필동2가),126.9958893,37.56040556,B,1114013800,서울특별시,중구,필동2가,H,1114057000,서울특별시,중구,필동
4643,치과의원,서울특별시 강서구 양천로 344 2층 2016-1호 (마곡동 마곡센트럴대방디엠시티오피스텔),126.8403575,37.56826611,B,1150010500,서울특별시,강서구,마곡동,H,1150060300,서울특별시,강서구,가양1동
4644,치과의원,서울특별시 동작구 상도로 346 3층 (상도동),126.9520606,37.4976105,B,1159010200,서울특별시,동작구,상도동,H,1159053000,서울특별시,동작구,상도1동
4645,치과의원,서울특별시 용산구 새창로 70 306호 (도원동),126.9572862,37.53944609,B,1117012000,서울특별시,용산구,도원동,H,1117059000,서울특별시,용산구,용문동
4646,치과의원,서울특별시 중랑구 신내로 45 해성빌딩 9층 901호 (신내동),127.095569,37.60316237,B,1126010600,서울특별시,중랑구,신내동,H,1126069000,서울특별시,중랑구,신내2동
4647,치과의원,서울특별시 관악구 관악로 201 (봉천동),126.9538336,37.48325365,B,1162010100,서울특별시,관악구,봉천동,H,1162061500,서울특별시,관악구,중앙동
4648,치과의원,서울특별시 금천구 벚꽃로 286,126.8839357,37.48030724,B,1154510100,서울특별시,금천구,가산동,H,1154551000,서울특별시,금천구,가산동
4649,치과의원,서울특별시 금천구 시흥대로 224 금천리메인시티 3층 301302303호 (시흥동),126.9013966,37.45393779,B,1154510300,서울특별시,금천구,시흥동,H,1154567000,서울특별시,금천구,시흥1동
4650,의원,서울특별시 양천구 목동동로 257 (목동 하이페리온),126.8752633,37.52649462,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
4651,의원,서울특별시 중구 퇴계로 72 지하1층 116호 (회현동1가 리더스뷰남산),126.9807056,37.56036151,B,1114012400,서울특별시,중구,충무로1가,H,1114054000,서울특별시,중구,회현동
4652,의원,서울특별시 광진구 능동로 90 더 클래식500 2층 C-202호 (자양동),127.0709209,37.53836393,B,1121510500,서울특별시,광진구,자양동,H,1121584000,서울특별시,광진구,자양3동
4653,의원,서울특별시 강남구 도산대로 409 S&S TOWER 45층 (청담동),127.0404853,37.52371359,B,1168010400,서울특별시,강남구,청담동,H,1168056500,서울특별시,강남구,청담동
4654,치과의원,서울특별시 양천구 오목로 322 (목동),126.873065,37.52457095,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
4655,의원,서울특별시 강남구 언주로 508 (역삼동 서울상록회관 1층일부 2층일부 3층일부),127.0428736,37.50410165,B,1168010100,서울특별시,강남구,역삼동,H,1168064000,서울특별시,강남구,역삼1동
4656,의원,서울특별시 강남구 도곡로 409 402호 (대치동),127.0551826,37.49737886,B,1168010600,서울특별시,강남구,대치동,H,1168063000,서울특별시,강남구,대치4동
4657,의원,서울특별시 강동구 양재대로 1477 2층 3층 (길동 삼환빌딩),127.1396817,37.53776923,B,1174010500,서울특별시,강동구,길동,H,1174068500,서울특별시,강동구,길동
